STL,English,Type
always ( rise (vgtO7 <= 57.9) -> (J6 <= 4) since [0:73.56] (rise (sNZocw > 1 and sNZocw < 9)) ),"Whenever the event that the vgtO7 signal decreases to less than or equal to 57.9 happens, then in response the J6 signal will have been consecutively staying less than or equal to 4 since the scenario that sNZocw settles inside the bound (1, 9) was observed at a certain moment before less than 73.56 time units.",temporal_response
always ( not (avtM >= 62) and trr6ZmAMh == KjnqukA -> SBMjo == 6 ),"On condition that the value of signal avtM isn't at least 62 and the state of signal trr6ZmAMh is in KjnqukA, then the following condition is true: without any delay the SBMjo signal needs to stay at 6.",immediate_response
always ( not (hg <= 8) or not (PSnDR < 1302) -> once [27:28] (d > 2278 and d < 2970) ),Whenever the value of hg is not at most 8 or the PSnDR signal is not less than 1302 then the value of signal d remained greater than 2278 and smaller than 2970 once at a certain time instant during the past 27 to 28 time units.,temporal_response
eventually [2578.4:2744.2] (rise (OG >= 4 and OG <= 10)),"There should eventually exist a certain moment after between 2578.4 to 2744.2 time units, at which OG settles inside the bound [4, 10].",invariance_reachability
eventually [0:0.94] (v >= 8.25 or VXuzYOph == BuOLrv),"There ought to be a certain time point in the first 0.94 time units, at which v is no less than 8.25 finally or ultimately VXuzYOph shall be set to BuOLrv.",invariance_reachability
always ( rise (l <= 5.56) -> always [0:3.7] (eventually [0:78.77] (not rise (FK6mqffD == 97))) ),"If the value of l decreases to less than or equal to 5.56 then in response for each time instant during the coming 3.7 time units, at a certain time instant during the coming 78.77 time units, the value of signal FK6mqffD will not get shifted to 97 ultimately.",stabilization_recurrence
always ( rise (YikfVB < 69) -> always [1:2] (eventually (NP < 42.31)) ),"Everytime when the scenario that the value of YikfVB becomes less than 69 occurs then in response for each time point within the subsequent 1 to 2 time units, there will be a time in the future, at which the NP signal ought to be smaller than 42.31.",stabilization_recurrence
always ( rise (lF56i < 58.8) -> eventually [0:3] (d > 1638 and d < 2952) ),"Globally, everytime when the transition action that the lF56i signal goes down to less than 58.8 takes place then the following condition is true: finally there needs to be a certain time instant during the coming 3 time units, at which d must be greater than 1638 and smaller than 2952.",temporal_response
always ( not fall (YdHD == 4.1) -> eventually (always [8:10] (vR9 >= 9)) ),"Globally, when the event that YdHD deviates from 4.1 does not get observed, then all of the following conditions are true: finally there will have to exist a certain moment in the future before the end of the execution, at which for each moment in the subsequent 8 to 10 time units, the value of vR9 has to keep greater than or equal to 9 consecutively.",stabilization_recurrence
eventually [0:67] (B6u4 < 56 or w_H6GeO == 3),"There will be a time within 67 time units, at which B6u4 is smaller than 56 ultimately, or the w_H6GeO signal must be equal to 3 ultimately.",invariance_reachability
always ((Rx2b > 6 and Rx2b < 8) or (tM7qXsGp9I > 6.05 and tM7qXsGp9I < 7.9)),"In the future before the end of the execution Rx2b will have to stay bigger than 6 and lower than 8 uninterruptedly, or the tM7qXsGp9I signal needs to consistently remain over 6.05 and smaller than 7.9.",invariance_reachability
always ( w == TB3MSJbSU and H <= 9.2 -> Y5rle5vvg < 3 or rise (A > 87.21) ),"Whenever the w signal keeps in TB3MSJbSU and H is less than or equal to 9.2, then the following condition holds: the Y5rle5vvg signal should be less than 3 starting without any delay, or the event that the value of signal A becomes greater than 87.21 needs to be immediately detected.",immediate_response
always ( fall (aDYoJU == HW57IJ8LdM) -> eventually (always [0:10] (S == fK)) ),"Globally, if the scenario that the state of signal aDYoJU leaves HW57IJ8LdM happens then the following condition is true: after a certain moment in the future before the end of the execution within the subsequent 10 time units, S needs to consistently keep in fK.",stabilization_recurrence
always [0:5] (qd >= 6),Continuously the value of signal qd has to be greater than or equal to 6 for each time instant within 5 time units.,invariance_reachability
always ( fall (hhop71dqlq == 18) -> (not fall (j > 4)) until [0:2227] (rise (jeK63g < 7)) ),"Globally, in case that the event that the hhop71dqlq signal begins deviating from 18 gets detected then all of the following conditions are true: without interruption the event that j goes to at most 4 will not get observed until jeK63g becomes smaller than 7 finally, which ought to get observed at a certain time instant during the first 2227 time units.",temporal_response
always (not (yGA4cb <= 20.2) or not (l >= 71 and l <= 77)),"In the future till the execution ends, continuously the value of yGA4cb ought not to be less than or equal to 20.2, or the value of signal l has to remain in the outside of the range [71, 77] uninterruptedly.",invariance_reachability
always ( (yIR0PrpPH > 445 and yIR0PrpPH < 1485) or Cj_XwzGI == 42 -> always [0:62] (eventually [0:33] (eBX7nDamN == 2205.3)) ),"Globally, during the interval that the value of signal yIR0PrpPH is greater than 445 and less than 1485 or the Cj_XwzGI signal is set to 42 then the following condition holds: for each time instant within the first 62 time units eBX7nDamN has to be ultimately 2205.3 at a certain time instant within the coming 33 time units.",stabilization_recurrence
always [1087:2516] (BLa_ == 73 or Bxuw == 0),"For every time instant in the first 1087 to 2516 time units, the value of BLa_ ought to be 73 uninterruptedly or the value of Bxuw ought to stay equal to 0 consistently.",invariance_reachability
always ( fall (M0gaON0_fS >= 1300 and M0gaON0_fS <= 2428) -> eventually (rise (gRGSn97 > 8.42)) ),"It is always the case that everytime when the transition action that the value of M0gaON0_fS leaves the range [1300, 2428] is observed then the following condition is true: finally the transition action that gRGSn97 becomes greater than 8.42 should be detected at a certain moment in the future before the end of the simulation.",temporal_response
always ( rise (ky4AbGq > 2873) -> eventually (fall (BFNT96 == 5)) ),"Everytime when the transition action that the value of signal ky4AbGq jumps to larger than 2873 gets detected then there shall be sometime in the future, at which the transition action that the value of BFNT96 starts not equaling to 5 will have to be detected finally.",temporal_response
always [0:53] (not fall (KKA > 4)),Uninterruptedly the event that the value of signal KKA gets to less than or equal to 4 shouldn't be detected for each moment within the first 53 time units.,invariance_reachability
eventually [0:1458] (FR8 > 56 and TpiplBK <= 430),"At a time after at most 1458 time units ultimately the value of signal FR8 should be bigger than 56, and the value of signal TpiplBK will have to keep less than or equal to 430.",invariance_reachability
always ( rise (w066I4gRZ == Qn) -> always [2.21:37.18] (eventually [32:76] (fall (DbmnIJgF == 2400))) ),"Globally, if the event that the state of w066I4gRZ gets shifted to Qn occurs, then all of the following conditions are true: for every time point within 2.21 to 37.18 time units at sometime after between 32 to 76 time units eventually the scenario that the value of DbmnIJgF starts not equaling to 2400 will have to happen.",stabilization_recurrence
always ( rise (NJxc > 100) -> always [0:43] (eventually [0:264.6] (rise (Wp9Xtyz == ftBckIz2q))) ),"It is always the case that if the NJxc signal becomes greater than 100, then the following condition is true: for each time instant during the first 43 time units there shall be sometime starting at most 264.6 time units, at which the transition action that Wp9Xtyz is changed to ftBckIz2q has to ultimately occur.",stabilization_recurrence
always ( rise (p4CkP0w >= 45.02) -> always [0:1000] (eventually [0:2.6] (fall (rISCuT == 330))) ),"Whenever the scenario that the value of signal p4CkP0w gets to greater than or equal to 45.02 happens then all of the following conditions hold: for every time point within the following 1000 time units, there must be a certain time point within 2.6 time units, at which finally the scenario that the rISCuT signal starts deviating from 330 will take place.",stabilization_recurrence
always [0:8] (not (iCxKw == Y9l) and Qfi3vWPRgw == SoD),"For every time point during the first 8 time units, the mode of signal iCxKw will continuously not be set to Y9l and the mode of Qfi3vWPRgw needs to remain in SoD uninterruptedly.",invariance_reachability
always [0:2303] (mFwwHT_p == EWL or CUwocGqDx == zZLJ),For every time instant in the first 2303 time units without interruption the mode of mFwwHT_p will remain in EWL or the mode of signal CUwocGqDx has to remain in zZLJ.,invariance_reachability
always ( historically [82:93] (JqTb == 6) -> always [0:590] (eventually (rise (WxOoJ < 1657))) ),"Everytime when the value of signal JqTb is 6 and has always stayed like this in the last 82 to 93 time units, then the following condition holds: for every time point during the coming 590 time units eventually at a certain moment in the future before the execution ends, the transition action that WxOoJ goes down to smaller than 1657 needs to be observed.",stabilization_recurrence
always ( not (ai8fjLE >= 6 and ai8fjLE <= 10) -> fall ((h8BsVgZc74 > 1508.62) since [0:5.9] (kha3dxB > 2 and kha3dxB < 9)) ),"It is always the case that while the value of signal ai8fjLE isn't greater than or equal to 6 and less than or equal to 10 then in response the subsequent condition will be observed to change from true to false: the value of kha3dxB would be once greater than 2 and smaller than 9 at a certain time instant during the elapsed 5.9 time units, after that the value of signal h8BsVgZc74 has been keeping above 1508.62.",temporal_response
always ( rise (eLB <= 2010) -> eventually [0:21] (always [0:897] (zwj > 1319)) ),"If the value of signal eLB becomes less than or equal to 2010, then all of the following conditions are true: ultimately after a certain moment in the subsequent 21 time units zwj will have to be greater than 1319 consecutively for each moment within the coming 897 time units.",stabilization_recurrence
