STL,English,Type
always ( pred1 -> eventually [0:t1] (pred2) ),If the value of pred1 then in response at a certain time point starting at most t1 time units pred2 finally.,temporal_response
always (not (pred1)),"In the future till the end of the simulation, without interruption the pred1",invariance_reachability
always ( rise (pred1) -> pred2 ),It is always the case that everytime when the transition action that the value of pred1 is detected then the following condition holds: the value of signal pred2 at the same time point.,immediate_response
eventually [0:t1] (not fall (pred1) or pred2),"There shall be a time after at most t1 time units, at which the scenario that the value of signal pred1 is not observed finally or pred2",invariance_reachability
eventually [0:t1] ((pred1 and pred2) or pred3),"There must be a certain time instant in the first t1 time units, at which ultimately the value of pred1 and pred2 or the value of pred3 ultimately.",invariance_reachability
always ( eventually (pred1) -> always [0:t1] (eventually (not fall (pred2))) ),"Everytime when there is a certain moment in the future before the end of the simulation, at which the value of pred1 then all of the following conditions are true: for each time instant in the first t1 time units, there must eventually exist sometime in the future before the end of the simulation, at which the event that pred2 ought not to get observed.",stabilization_recurrence
always ( pred1 -> always (pred2) ),If the pred1 then consecutively the value of signal pred2 in the future till the end of the simulation.,temporal_response
eventually (pred1 and not rise (pred2)),At a time in the future before the end of the simulation pred1 and finally the event that the pred2 ought not to happen.,invariance_reachability
always ( fall (pred1) -> always [0:t1] (eventually [t2:t3] (fall (pred2))) ),"It is always the case that if the event that the value of pred1 takes place, then all of the following conditions hold: for each time instant within the next t1 time units, there should be sometime starting between t2 to t3 time units, at which the transition action that the mode of signal pred2 has to be eventually observed.",stabilization_recurrence
always ( pred1 or pred2 -> always [0:t1] (eventually [0:t2] (rise (pred3))) ),"Globally, whenever pred1 or thsig1alue of pred2 then all of the following conditions hold: for every moment within the subsequent t1 time units finally there needs to be a certain time point in less than t2 time units, at which the transition action that the mode of signal pred3 takes place.",stabilization_recurrence
always ( fall (pred1) -> rise (pred2) and pred3 ),"When the transition action that the value of signal pred1 happens then promptly the scenario that the pred2 must be observed, and at the same time instant pred3",immediate_response
always [t1:t2] (not (pred1 and pred2)),The value of pred1 and pred2 without interruption for each moment within t1 to t2 time units.,invariance_reachability
always ( once (not fall (pred1)) -> not rise ((pred2) since [t1:t2] (pred3)) ),"When there exists sometime in the past starting from the beginning of the execution, at which the event that the pred1 doesn't take place, then in response the condition that the value of pred2 since the value of pred3 once at sometime in the last t1 to t2 time units shan't be observed to shift from false to true.",temporal_response
always ( rise (pred1) -> always [t1:t2] (eventually (pred2)) ),"In the case the event that the pred1 is observed then in response for every moment during the first t1 to t2 time units, there exists a certain moment in the future before the execution ends, at which the state of signal pred2 ultimately.",stabilization_recurrence
always ( historically [0:t1] (pred1 and pred2) -> always [t2:t3] (pred3 and pred4) ),"Globally, if the value of signal pred1 and pred2 and consistently this scenario sustains within the elapsed t1 time units then the value of signal pred3 and pred4 and needs to remain in this range uninterruptedly for each time point in the subsequent t2 to t3 time units.",temporal_response
eventually [t1:t2] (not (pred1 and pred2)),Finally the value of pred1 and pred2 at sometime after between t1 to t2 time units.,invariance_reachability
always (not fall (pred1)),In the future without interruption the transition action that pred1 shan't take place.,invariance_reachability
always ( once [t1:t2] (pred1) -> eventually [t3:t4] (always [t5:t6] (pred2 and pred3)) ),If the value of pred1 at a time in the elapsed t1 to t2 time units then after a time in the subsequent t3 to t4 time units the value of signal pred2 and pred3 and then should stay in this interval all the time for each moment within the following t5 to t6 time units.,stabilization_recurrence
always ( pred1 or pred2 -> pred3 ),It is always the case that if the mode of signal pred1 or the mode of pred2 then all of the following conditions are true: at the same time point pred3,immediate_response
always ( rise (pred1) -> pred2 and pred3 ),"Globally, in case that the scenario that the value of signal pred1 takes place, then all of the following conditions are true: instantly the value of pred2 and pred3",immediate_response
