stl,English,Type
eventually (HwzE5 <= 5.12 and (XxzO6vs1ft > 96 and XxzO6vs1ft < 100)),"At a time in the future, the value of HwzE5 has to be eventually less than or equal to 5.12 and the value of XxzO6vs1ft should be finally greater than 96 and smaller than 100.",invariance_reachability
always ( once [0:466] (rise (tt2lIqvL2z == 97.8)) -> always [0:18] (eventually [0:99] (fall (c3pnmvpYk > 2 and c3pnmvpYk < 5))) ),"It is always the case that when once the event that the value of tt2lIqvL2z is changed to 97.8 would take place at a certain moment in the elapsed 466 time units, then all of the following conditions hold: for every time instant within the subsequent 18 time units at sometime in the coming 99 time units, ultimately the event that the c3pnmvpYk signal goes out of the bound (2, 5) shall be observed.",stabilization_recurrence
always ( GyTMZ < 4 -> (q >= 4) until [0:32] (pfdPNgiE == h) ),"Whenever the value of signal GyTMZ is lower than 4, then in response continuously the value of signal q is at least 4 until ultimately pfdPNgiE is set to h at a certain moment in the next 32 time units.",temporal_response
always ( V_4To > 27 or (DvT2s8xjYD >= 3 and DvT2s8xjYD <= 5) -> eventually [0:81] (z > 75.5 and z < 91.1) ),"In the case the value of V_4To is more than 27, or DvT2s8xjYD is greater than or equal to 3 and less than or equal to 5 then the following condition is true: there should eventually exist a certain time instant within the first 81 time units, at which the z signal has to be greater than 75.5 and less than 91.1.",temporal_response
always ( rise (xE <= 60) -> rise (w7v9 == 76.15) ),In case that xE goes to at most 60 then the following condition is true: without any delay the scenario that w7v9 changes to 76.15 will happen.,immediate_response
always ( fall (rEY > 487 and rEY < 1623) and LkA4 == q5fHCg3A7U -> eventually (always (iLs >= 5)) ),"Whenever the event that rEY goes out of the bound (487, 1623) gets observed and the state of signal LkA4 is in q5fHCg3A7U, then after a certain time point in the future before the execution ends, in the future until the end of the simulation iLs remains no less than 5 continuously.",stabilization_recurrence
always [0:6.6] (x8KR4kKh >= 41.67 and x8KR4kKh < 68.96),The value of signal x8KR4kKh continuously stays at least 41.67 and below 68.96 for each time instant within the first 6.6 time units.,invariance_reachability
always ( not (historically [2324.06:2873.6] (VLlm4SG == 5)) -> always [0:15] (eventually [0:24] (rise (YpTj5_JT == cahM3tWu))) ),"If for the last 2324.06 to 2873.6 time units, the VLlm4SG signal is not always equal to 5, then all of the following conditions hold: for each time instant within the following 15 time units, the transition action that the mode of YpTj5_JT enters cahM3tWu will get observed eventually at sometime within the following 24 time units.",stabilization_recurrence
always ( rise (tpdUq5MuC == MaU) -> (vHqdGIUwU <= 5) until [0:5.85] (S9D2VfN0N > 23) ),"In the case the tpdUq5MuC signal enters MaU, then the following condition is true: the value of signal vHqdGIUwU will be remaining less than or equal to 5 continuously till there is ultimately a certain time point within the first 5.85 time units, at which the value of S9D2VfN0N is higher than 23.",temporal_response
always ( rise (b > 40.02 and b < 55.44) -> always [0:6] (eventually [0:337] (d > 28)) ),"In case that the b signal enters the range (40.02, 55.44) then all of the following conditions are true: for each time point in the following 6 time units, finally at a certain time instant in the coming 337 time units d will have to be larger than 28.",stabilization_recurrence
always ( l4FamV7f <= 11 -> tcX4EpMLWs == 8 ),"Globally, while the value of signal l4FamV7f is less than or equal to 11, then the following condition holds: the value of tcX4EpMLWs must be equal to 8 at the same moment.",immediate_response
always ( HiLW081HgU == XPWBHXrHmc or rise (JrpWUuW > 1697) -> once [0:3.41] (tZg == NlL) ),"It is always the case that in case that the HiLW081HgU signal is set to XPWBHXrHmc or the transition action that JrpWUuW goes over 1697 takes place then the following condition is true: once there ought to be a certain time point within the elapsed 3.41 time units, at which the tZg signal shall be in NlL.",temporal_response
eventually [0:593] (rise (DXhXEm == g0I2hsvW3)),The scenario that the mode of DXhXEm gets shifted to g0I2hsvW3 will eventually take place at a certain time point starting at most 593 time units.,invariance_reachability
always ( L <= 6 and (aW >= 23 and aW <= 27) -> not (eventually (ZMa == 39)) ),"Globally, everytime when L is at most 6 and the value of signal aW is at least 23 and at most 27, then in response the condition that the value of signal ZMa will be 39 ultimately at a time in the future before the end of the simulation is not true.",temporal_response
eventually [6.9:7.9] ((dW >= 1878 and dW <= 2072) and rise (L9L < 2)),"At a certain moment after between 6.9 to 7.9 time units eventually dW needs to be in the range [1878, 2072] and ultimately the scenario that the value of L9L goes below 2 needs to be observed.",invariance_reachability
eventually [48:82] (nG == QzB9g and fall (q >= 97 and q <= 98)),"At sometime in the first 48 to 82 time units, the nG signal must remain in QzB9g eventually and the transition action that the value of q goes out of the bound [97, 98] should be ultimately observed.",invariance_reachability
always ( fall (TcbAzoobf == 24) -> (dLFFSV1h == bbiBQD) until [4:7] (C5HSj3Q <= 28) ),"Globally, if the transition action that the value of TcbAzoobf starts deviating from 24 happens then all of the following conditions hold: eventually there exists a certain moment during the next 4 to 7 time units, at which C5HSj3Q must be less than or equal to 28, till then the mode of signal dLFFSV1h consistently stays in bbiBQD.",temporal_response
always ( rise (l92g < 31) -> TelncE == 85.5 and BK == t ),"It is always the case that everytime when the value of signal l92g goes down to smaller than 31, then in response the TelncE signal is equal to 85.5 at the same time, and the BK signal needs to be t instantly.",immediate_response
always ( rise (IdWwvQfTU > 65) -> nz == WA ),On condition that the event that IdWwvQfTU gets higher than 65 occurs then all of the following conditions are true: the state of signal nz will be WA simultaneously.,immediate_response
always ( rise (GJy == 1218) -> KaTPmRw0 >= 5.55 ),It is always the case that when the transition action that GJy gets equal to 1218 gets detected then all of the following conditions are true: at the same time the value of KaTPmRw0 has to be greater than or equal to 5.55.,immediate_response
always ( rise (QE > 5 and QE < 8) -> eventually (always (not (dX1WY == f32))) ),"Globally, in case that the event that the value of signal QE enters the range (5, 8) gets observed, then the following condition is true: finally after sometime in the future before the simulation ends continuously the state of dX1WY shan't be set to f32 in the future until the end of the simulation.",stabilization_recurrence
always ( fall (azffCow == 6) -> vy == eRy ),Everytime when the scenario that the azffCow signal begins deviating from 6 is observed then all of the following conditions hold: instantly vy needs to be eRy.,immediate_response
always ( not ((Ud == kbRnC4gpL) since [24:60] (uDh > 96 and uDh < 98)) -> always [0:98] (eventually [2:7] (ukVM9S2 > 102)) ),"Globally, when the condition that Ud has remained in kbRnC4gpL uninterruptedly since once uDh was above 96 and below 98 at a certain moment during the past 24 to 60 time units will not be true, then in response for every time point during the following 98 time units, the value of ukVM9S2 should be more than 102 finally at sometime during the coming 2 to 7 time units.",stabilization_recurrence
always ( l > 3 or not (Qc < 25) -> (_KhF9 < 4.9) since (i8rIM == 27) ),While l stays more than 3 or the value of signal Qc is not less than 25 then all of the following conditions are true: the _KhF9 signal will uninterruptedly keep lower than 4.9 since i8rIM was once equal to 27 at a certain time point in the past starting from the beginning of the execution.,temporal_response
always ( ZAiRTeA4Y == ptaWv53 or not (x >= 1504.1 and x <= 1987.9) -> always [0:5] (eventually [0:0.98] (t40 == 1855)) ),"Globally, everytime when the state of ZAiRTeA4Y is in ptaWv53 or the value of signal x is in the outside of the range [1504.1, 1987.9] then for each time point during the subsequent 5 time units, there shall exist a time starting at most 0.98 time units eventually, at which the t40 signal has to be equal to 1855.",stabilization_recurrence
always ( LsT2 >= 33.4 and not fall (Lw == PKD1t) -> (x9YphI2P0 == OYNfwk_Aq_) until [0:3.5] (uXz4iSJ < 4.7) ),"Globally, when the value of LsT2 keeps at least 33.4, and the transition action that the mode of Lw deviates from PKD1t does not happen then the following condition is true: there will be a certain moment in less than 3.5 time units finally, at which the value of signal uXz4iSJ has to be lower than 4.7, until then the state of x9YphI2P0 shall be consistently in OYNfwk_Aq_.",temporal_response
always ( ZkpO < 14 and rise (AhZ18waI0p == 21) -> eventually [0:1203] (always [0:9] (TwTUZ6UM == 81)) ),"Globally, everytime when the ZkpO signal is less than 14 and the scenario that the value of signal AhZ18waI0p changes to 21 is observed then the following condition is true: at a certain time instant during the coming 1203 time units, the TwTUZ6UM signal needs to be 81 continuously for every time point within 9 time units.",stabilization_recurrence
always ( Oyr == XN5 -> eventually [7:10] (AYyywzRQv > 87) ),"Globally, in case that Oyr is in XN5, then the following condition holds: eventually there ought to exist a certain time instant within the subsequent 7 to 10 time units, at which AYyywzRQv has to keep above 87.",temporal_response
always ( rise (DIsf == O) -> (Dz6Ge == avPjs) since [4:10] (fall (LNv > 80 and LNv < 82)) ),"Globally, in case that the event that DIsf is changed to O gets detected, then in response the state of signal Dz6Ge will be avPjs and then this scenario will have been continuing all the time since there was a certain time instant during the elapsed 4 to 10 time units, at which the transition action that the value of signal LNv got out of the range (80, 82) was observed.",temporal_response
